59:36.5;-0.1;-0.869;-0.092;0.88
59:36.5;-0.079;-0.895;-0.102;0.904
59:36.5;-0.065;-0.906;-0.118;0.916
59:36.5;-0.137;-0.897;-0.136;0.918
59:36.5;-0.137;-0.897;-0.136;0.918
59:36.5;-0.137;-0.897;-0.136;0.918
59:36.6;-0.164;-0.905;-0.114;0.927
59:36.6;-0.161;-0.919;-0.093;0.938
59:36.6;-0.135;-0.93;-0.098;0.945
59:36.6;-0.119;-0.946;-0.119;0.961
59:36.6;-0.109;-0.953;-0.127;0.968
59:36.6;-0.116;-0.956;-0.11;0.969
59:36.6;-0.141;-0.949;-0.086;0.963
59:36.6;-0.093;-1.035;-0.08;1.042
59:36.6;-0.093;-1.035;-0.08;1.042
59:36.6;-0.093;-1.035;-0.08;1.042
59:36.6;-0.032;-1.087;-0.14;1.096
59:36.7;0.027;-1.102;-0.221;1.124
59:36.7;0.063;-1.09;-0.272;1.125
59:36.7;0.078;-1.069;-0.28;1.108
59:36.7;0.069;-1.044;-0.266;1.08
59:36.7;0.025;-1.034;-0.263;1.067
59:36.7;-0.045;-1.041;-0.266;1.075
59:36.7;-0.205;-1.072;-0.218;1.113
59:36.7;-0.205;-1.072;-0.218;1.113
59:36.7;-0.205;-1.072;-0.218;1.113
59:36.7;-0.256;-1.084;-0.188;1.13
59:36.8;-0.273;-1.088;-0.143;1.131
59:36.8;-0.267;-1.07;-0.111;1.108
59:36.8;-0.238;-1.036;-0.104;1.068
59:36.8;-0.202;-1.027;-0.115;1.053
59:36.8;-0.176;-1.039;-0.101;1.059
59:36.8;-0.166;-1.061;-0.072;1.076
59:36.8;-0.096;-1.039;0.1;1.048
59:36.8;-0.096;-1.039;0.1;1.048
59:36.8;-0.096;-1.039;0.1;1.048
59:36.8;-0.053;-0.972;0.135;0.983
59:36.9;-0.021;-0.945;0.119;0.953
59:36.9;-0.005;-0.96;0.101;0.965
59:36.9;0.002;-0.986;0.09;0.99
59:36.9;-0.005;-1.015;0.076;1.018
59:36.9;-0.013;-1.036;0.064;1.038
59:36.9;-0.022;-1.048;0.047;1.049
59:36.9;-0.048;-1.014;-0.027;1.015
59:36.9;-0.048;-1.014;-0.027;1.015
59:36.9;-0.048;-1.014;-0.027;1.015
59:36.9;-0.06;-1.003;-0.047;1.006
59:37.0;-0.096;-1.019;-0.076;1.026
59:37.0;-0.142;-1.059;-0.087;1.072
59:37.0;-0.175;-1.073;-0.074;1.09
59:37.0;-0.187;-1.036;-0.04;1.054
59:37.0;-0.173;-0.978;-0.009;0.993
59:37.0;-0.139;-0.924;0.008;0.934
59:37.0;0.021;-0.828;-0.033;0.829
59:37.0;0.021;-0.828;-0.033;0.829
59:37.0;0.021;-0.828;-0.033;0.829
59:37.0;0.056;-0.82;-0.052;0.824
59:37.1;0.077;-0.817;-0.069;0.824
59:37.1;0.084;-0.825;-0.088;0.834
59:37.1;0.075;-0.828;-0.107;0.838
59:37.1;0.059;-0.834;-0.12;0.845
59:37.1;0.047;-0.844;-0.129;0.855
59:37.1;0.034;-0.854;-0.142;0.866
59:37.1;0.017;-0.889;-0.143;0.901
59:37.1;0.017;-0.889;-0.143;0.901
59:37.1;0.017;-0.889;-0.143;0.901
59:37.1;0.035;-0.885;-0.119;0.894
59:37.2;0.058;-0.87;-0.113;0.879
59:37.2;0.077;-0.845;-0.119;0.857
59:37.2;0.082;-0.822;-0.126;0.836
59:37.2;0.079;-0.814;-0.13;0.828
59:37.2;0.074;-0.838;-0.149;0.854
59:37.2;0.048;-0.868;-0.177;0.887
59:37.2;-0.047;-0.915;-0.208;0.94
59:37.2;-0.047;-0.915;-0.208;0.94
59:37.2;-0.047;-0.915;-0.208;0.94
59:37.2;-0.051;-0.914;-0.203;0.938
59:37.3;-0.043;-0.9;-0.199;0.923
59:37.3;-0.027;-0.895;-0.189;0.915
59:37.3;-0.014;-0.883;-0.185;0.902
59:37.3;-0.011;-0.879;-0.189;0.899
59:37.3;-0.021;-0.89;-0.208;0.914
59:37.3;-0.031;-0.903;-0.219;0.93
59:37.3;-0.027;-0.915;-0.219;0.941
59:37.3;-0.027;-0.915;-0.219;0.941
59:37.3;-0.027;-0.915;-0.219;0.941
59:37.3;-0.011;-0.921;-0.197;0.942
59:37.4;0.01;-0.936;-0.175;0.952
59:37.4;0.035;-0.952;-0.16;0.966
59:37.4;0.049;-0.971;-0.161;0.985
59:37.4;0.048;-0.983;-0.185;1.001
59:37.4;0.012;-0.984;-0.217;1.008
59:37.4;-0.031;-0.985;-0.249;1.016
59:37.4;-0.131;-1.033;-0.311;1.087
59:37.4;-0.131;-1.033;-0.311;1.087
59:37.4;-0.131;-1.033;-0.311;1.087
59:37.4;-0.124;-1.066;-0.32;1.12
59:37.5;-0.112;-1.112;-0.325;1.164
59:37.5;-0.08;-1.186;-0.311;1.229
59:37.5;-0.048;-1.275;-0.279;1.306
59:37.5;-0.009;-1.306;-0.229;1.326
59:37.5;0.056;-1.257;-0.175;1.27
59:37.5;0.097;-1.167;-0.134;1.179
59:37.5;0.131;-1.042;-0.053;1.052
59:37.5;0.131;-1.042;-0.053;1.052
59:37.5;0.131;-1.042;-0.053;1.052
59:37.5;0.125;-0.965;0.024;0.973
59:37.6;0.102;-0.92;0.079;0.929
59:37.6;0.07;-0.927;0.105;0.936
59:37.6;0.017;-0.971;0.11;0.977
59:37.6;-0.033;-1.026;0.114;1.033
59:37.6;-0.062;-1.082;0.104;1.089
59:37.6;-0.034;-1.131;0.099;1.136
59:37.6;0.075;-1.148;0.007;1.15
59:37.6;0.075;-1.148;0.007;1.15
59:37.6;0.075;-1.148;0.007;1.15
59:37.6;0.054;-1.103;-0.007;1.104
59:37.7;0.031;-1.068;-0.02;1.069
59:37.7;0.02;-1.04;-0.046;1.041
59:37.7;0.014;-1.026;-0.077;1.029
59:37.7;0;-1.007;-0.071;1.009
59:37.7;-0.008;-0.968;-0.041;0.969
59:37.7;-0.022;-0.905;-0.026;0.906
59:37.7;-0.049;-0.791;-0.038;0.793
59:37.7;-0.049;-0.791;-0.038;0.793
59:37.7;-0.049;-0.791;-0.038;0.793
59:37.7;-0.053;-0.791;-0.04;0.794
59:37.8;-0.062;-0.78;-0.046;0.784
59:37.8;-0.074;-0.783;-0.053;0.788
59:37.8;-0.082;-0.792;-0.059;0.798
59:37.8;-0.091;-0.835;-0.066;0.843
59:37.8;-0.094;-0.837;-0.066;0.845
59:37.8;-0.101;-0.859;-0.059;0.867
59:37.8;-0.12;-0.876;-0.071;0.887
59:37.8;-0.12;-0.876;-0.071;0.887
59:37.8;-0.12;-0.876;-0.071;0.887
59:37.8;-0.118;-0.88;-0.076;0.891
59:37.9;-0.125;-0.888;-0.073;0.9
59:37.9;-0.115;-0.886;-0.063;0.896
59:37.9;-0.104;-0.877;-0.058;0.885
59:37.9;-0.098;-0.86;-0.066;0.868
59:37.9;-0.087;-0.814;-0.084;0.823
59:37.9;-0.087;-0.846;-0.108;0.857
59:37.9;-0.072;-0.914;-0.144;0.928
59:37.9;-0.072;-0.914;-0.144;0.928
59:37.9;-0.072;-0.914;-0.144;0.928
59:37.9;-0.083;-0.908;-0.15;0.924
59:37.9;-0.108;-0.88;-0.137;0.897
59:38.0;-0.11;-0.894;-0.118;0.908
59:38.0;-0.121;-0.911;-0.1;0.924
59:38.0;-0.131;-0.943;-0.091;0.956
59:38.0;-0.133;-0.958;-0.092;0.972
59:38.0;-0.094;-0.96;-0.088;0.969
59:38.0;-0.116;-1.006;-0.1;1.018
59:38.0;-0.116;-1.006;-0.1;1.018
59:38.0;-0.116;-1.006;-0.1;1.018
59:38.0;-0.086;-1.031;-0.106;1.04
59:38.0;-0.052;-1.045;-0.138;1.055
59:38.1;-0.02;-1.051;-0.194;1.069
59:38.1;0.01;-1.054;-0.239;1.081
59:38.1;0.023;-1.051;-0.263;1.084
59:38.1;0.016;-1.033;-0.275;1.069
59:38.1;0.001;-1.008;-0.277;1.045
59:38.1;-0.174;-0.987;-0.261;1.036
59:38.1;-0.174;-0.987;-0.261;1.036
59:38.1;-0.174;-0.987;-0.261;1.036
59:38.1;-0.174;-0.987;-0.261;1.036
59:38.1;-0.224;-1.006;-0.227;1.055
59:38.2;-0.261;-1.019;-0.194;1.07
59:38.2;-0.276;-1.042;-0.144;1.088
59:38.2;-0.261;-1.049;-0.093;1.085
59:38.2;-0.221;-1.031;-0.078;1.057
59:38.2;-0.154;-1.031;-0.073;1.045
59:38.2;-0.125;-1.118;0.025;1.125
59:38.2;-0.125;-1.118;0.025;1.125
59:38.2;-0.125;-1.118;0.025;1.125
59:38.2;-0.13;-1.081;0.095;1.093
59:38.2;-0.102;-1.008;0.148;1.024
59:38.3;-0.064;-0.952;0.165;0.968
59:38.3;-0.057;-0.97;0.134;0.981
59:38.3;-0.06;-1.009;0.093;1.015
59:38.3;-0.08;-1.045;0.069;1.05
59:38.3;-0.107;-1.064;0.043;1.07
59:38.3;-0.056;-1.094;-0.045;1.096
59:38.3;-0.056;-1.094;-0.045;1.096
59:38.3;-0.056;-1.094;-0.045;1.096
59:38.3;-0.051;-1.075;-0.071;1.079
59:38.3;-0.063;-1.076;-0.084;1.081
59:38.4;-0.061;-0.994;-0.102;1.001
59:38.4;-0.065;-1.034;-0.127;1.044
59:38.4;-0.062;-1.018;-0.112;1.026
59:38.4;-0.076;-1.023;-0.087;1.03
59:38.4;-0.095;-0.987;-0.046;0.993
59:38.4;-0.134;-0.851;0.015;0.862
59:38.4;-0.134;-0.851;0.015;0.862
59:38.4;-0.134;-0.851;0.015;0.862
59:38.4;-0.078;-0.845;-0.022;0.849
59:38.4;-0.034;-0.818;-0.068;0.822
59:38.5;0.037;-0.863;-0.116;0.872
59:38.5;0.045;-0.869;-0.151;0.883
59:38.5;0.048;-0.84;-0.164;0.857
59:38.5;0.08;-0.814;-0.187;0.839
59:38.5;0.091;-0.823;-0.201;0.852
59:38.5;-0.044;-0.98;-0.102;0.986
59:38.5;-0.044;-0.98;-0.102;0.986
59:38.5;-0.044;-0.98;-0.102;0.986
59:38.5;-0.018;-0.947;-0.093;0.952
59:38.5;0.001;-0.917;-0.097;0.922
59:38.6;0.023;-0.885;-0.12;0.893
59:38.6;0.028;-0.88;-0.14;0.892
59:38.6;0.013;-0.903;-0.144;0.915
59:38.6;-0.016;-0.943;-0.139;0.953
59:38.6;-0.038;-0.99;-0.157;1.003
59:38.6;-0.046;-0.964;-0.177;0.981
59:38.6;-0.046;-0.964;-0.177;0.981
59:38.6;-0.046;-0.964;-0.177;0.981
59:38.6;-0.058;-0.975;-0.174;0.992
59:38.6;-0.052;-0.94;-0.169;0.956
59:38.7;-0.045;-0.919;-0.138;0.93
59:38.7;-0.037;-0.914;-0.126;0.923
59:38.7;-0.04;-0.911;-0.157;0.925
59:38.7;-0.046;-0.884;-0.219;0.912
59:38.7;-0.05;-0.876;-0.263;0.916
59:38.7;0.026;-0.872;-0.272;0.914
59:38.7;0.026;-0.872;-0.272;0.914
59:38.7;0.026;-0.872;-0.272;0.914
59:38.7;0.076;-0.884;-0.275;0.929
59:38.7;0.096;-0.895;-0.259;0.937
59:38.8;0.099;-0.915;-0.248;0.953
59:38.8;0.102;-0.932;-0.241;0.968
59:38.8;0.07;-1.021;-0.227;1.048
59:38.8;0.09;-0.973;-0.236;1.005
59:38.8;0.175;-0.865;-0.284;0.927
59:38.8;0.013;-0.862;-0.301;0.913
59:38.8;0.013;-0.862;-0.301;0.913
59:38.8;0.013;-0.862;-0.301;0.913
59:38.8;0.025;-0.915;-0.331;0.973
59:38.8;-0.006;-1.013;-0.344;1.07
59:38.9;-0.067;-1.059;-0.328;1.111
59:38.9;-0.12;-1.055;-0.271;1.096
59:38.9;-0.137;-1.029;-0.199;1.057
59:38.9;-0.16;-1.066;-0.139;1.087
59:38.9;-0.154;-1.171;-0.112;1.186
59:38.9;-0.054;-1.226;0.101;1.231
59:38.9;-0.054;-1.226;0.101;1.231
59:38.9;-0.054;-1.226;0.101;1.231
59:38.9;-0.012;-1.056;0.076;1.059
59:38.9;-0.023;-0.96;-0.008;0.96
59:38.9;-0.05;-0.954;-0.077;0.958
59:39.0;-0.06;-0.977;-0.092;0.983
59:39.0;-0.078;-0.996;-0.09;1.003
59:39.0;-0.083;-1.021;-0.089;1.028
59:39.0;-0.081;-1.041;-0.09;1.048
59:39.0;-0.073;-1.044;-0.094;1.051
59:39.0;-0.073;-1.044;-0.094;1.051
59:39.0;-0.073;-1.044;-0.094;1.051
59:39.0;-0.097;-1.045;-0.092;1.054
59:39.0;-0.135;-1.025;-0.083;1.037
59:39.0;-0.146;-0.987;-0.074;1
59:39.1;-0.165;-0.934;-0.077;0.952
59:39.1;-0.186;-0.88;-0.091;0.904
59:39.1;-0.186;-0.844;-0.095;0.869
59:39.1;-0.181;-0.828;-0.092;0.853
59:39.1;-0.194;-0.808;-0.065;0.834
59:39.1;-0.194;-0.808;-0.065;0.834
59:39.1;-0.194;-0.808;-0.065;0.834
59:39.1;-0.181;-0.9;-0.096;0.923
59:39.1;-0.196;-0.927;-0.095;0.952
59:39.1;-0.186;-0.902;-0.082;0.925
59:39.2;-0.17;-0.952;-0.086;0.971
59:39.2;-0.169;-0.915;-0.09;0.935
59:39.2;-0.157;-0.873;-0.083;0.891
59:39.2;-0.145;-0.889;-0.08;0.904
59:39.2;-0.182;-0.999;-0.096;1.02
59:39.2;-0.182;-0.999;-0.096;1.02
59:39.2;-0.182;-0.999;-0.096;1.02
59:39.2;-0.153;-0.976;-0.093;0.992
59:39.2;-0.086;-0.975;-0.07;0.981
59:39.2;-0.044;-0.989;-0.036;0.991
59:39.3;-0.015;-0.987;-0.048;0.988
59:39.3;-0.004;-0.993;-0.075;0.996
59:39.3;-0.001;-1.004;-0.085;1.008
59:39.3;-0.022;-1.023;-0.082;1.027
59:39.3;-0.044;-1.019;-0.088;1.024
59:39.3;-0.044;-1.019;-0.088;1.024
59:39.3;-0.044;-1.019;-0.088;1.024
59:39.3;-0.031;-0.978;-0.103;0.984
59:39.3;-0.043;-0.947;-0.129;0.957
59:39.3;-0.038;-0.918;-0.135;0.929
59:39.4;-0.04;-0.916;-0.15;0.929
59:39.4;-0.055;-0.946;-0.178;0.964
59:39.4;-0.067;-0.99;-0.191;1.01
59:39.4;-0.056;-0.952;-0.16;0.967
59:39.4;-0.111;-0.941;-0.117;0.955
59:39.4;-0.111;-0.941;-0.117;0.955
59:39.4;-0.111;-0.941;-0.117;0.955
59:39.4;-0.139;-0.925;-0.111;0.942
59:39.4;-0.153;-0.897;-0.091;0.914
59:39.4;-0.154;-0.893;-0.092;0.911
59:39.5;-0.142;-0.889;-0.098;0.906
59:39.5;-0.092;-0.891;-0.09;0.9
59:39.5;-0.101;-0.91;-0.062;0.918
59:39.5;-0.117;-0.973;-0.147;0.991
59:39.5;-0.016;-1.008;-0.103;1.013
59:39.5;-0.016;-1.008;-0.103;1.013
59:39.5;-0.016;-1.008;-0.103;1.013
59:39.5;-0.012;-1.005;-0.121;1.012
59:39.5;-0.009;-0.991;-0.129;0.999
59:39.5;0.002;-0.97;-0.137;0.98
59:39.6;-0.029;-0.972;-0.171;0.987
59:39.6;-0.052;-0.958;-0.188;0.978
59:39.6;-0.019;-0.916;-0.184;0.934
59:39.6;-0.056;-0.962;-0.169;0.978
59:39.6;-0.032;-1.021;-0.118;1.028
59:39.6;-0.032;-1.021;-0.118;1.028
59:39.6;-0.032;-1.021;-0.118;1.028
59:39.6;-0.089;-0.964;-0.134;0.977
59:39.6;-0.139;-0.855;-0.155;0.88
59:39.6;-0.161;-0.854;-0.131;0.879
59:39.7;-0.084;-0.963;-0.086;0.97
59:39.7;-0.067;-1.012;-0.109;1.02
59:39.7;-0.05;-1.078;-0.15;1.09
59:39.7;-0.089;-0.983;-0.102;0.992
59:39.7;-0.056;-0.986;-0.135;0.997
59:39.7;-0.056;-0.986;-0.135;0.997
59:39.7;-0.056;-0.986;-0.135;0.997
59:39.7;-0.04;-0.981;-0.12;0.989
59:39.7;-0.043;-0.977;-0.122;0.986
59:39.7;-0.041;-0.957;-0.126;0.966
59:39.8;-0.034;-0.94;-0.141;0.951
59:39.8;-0.048;-0.954;-0.143;0.966
59:39.8;-0.047;-0.973;-0.151;0.986
59:39.8;-0.056;-0.992;-0.148;1.005
59:39.8;-0.066;-0.961;-0.153;0.975
59:39.8;-0.066;-0.961;-0.153;0.975
59:39.8;-0.066;-0.961;-0.153;0.975
59:39.8;-0.051;-0.953;-0.169;0.969
59:39.8;-0.07;-0.831;-0.119;0.842
59:39.8;-0.089;-0.962;-0.129;0.975
59:39.9;-0.02;-1.04;-0.128;1.048
59:39.9;-0.04;-1.042;-0.1;1.048
59:39.9;-0.054;-0.979;-0.125;0.988
59:39.9;-0.056;-0.927;-0.153;0.941
59:39.9;-0.026;-0.99;-0.133;0.999
59:39.9;-0.026;-0.99;-0.133;0.999
59:39.9;-0.026;-0.99;-0.133;0.999
59:39.9;-0.007;-1.065;-0.099;1.07
59:39.9;-0.102;-0.965;-0.13;0.979
59:39.9;0.005;-0.915;-0.185;0.934
59:40.0;-0.055;-0.911;-0.156;0.926
59:40.0;-0.069;-0.919;-0.166;0.936
59:40.0;-0.051;-1.042;-0.189;1.06
59:40.0;-0.079;-0.988;-0.177;1.007
59:40.0;-0.039;-1.045;-0.159;1.058
59:40.0;-0.039;-1.045;-0.159;1.058
59:40.0;-0.039;-1.045;-0.159;1.058
59:40.0;-0.051;-0.913;-0.158;0.928
59:40.0;-0.053;-0.923;-0.176;0.941
59:40.0;-0.042;-0.937;-0.172;0.954
59:40.1;-0.006;-0.908;-0.163;0.923
59:40.1;0.003;-0.977;-0.183;0.994
59:40.1;-0.012;-1.052;-0.179;1.067
59:40.1;-0.051;-0.984;-0.166;0.999
59:40.1;-0.081;-0.968;-0.2;0.992
59:40.1;-0.081;-0.968;-0.2;0.992
59:40.1;-0.081;-0.968;-0.2;0.992
59:40.1;-0.074;-0.934;-0.197;0.957
59:40.1;-0.075;-0.851;-0.199;0.877
59:40.1;-0.065;-0.904;-0.209;0.93
59:40.1;-0.056;-0.979;-0.21;1.003
59:40.2;-0.06;-0.982;-0.197;1.003
59:40.2;-0.059;-0.901;-0.153;0.916
59:40.2;-0.062;-0.874;-0.19;0.897
59:40.2;-0.09;-0.92;-0.225;0.951
59:40.2;-0.09;-0.92;-0.225;0.951
59:40.2;-0.09;-0.92;-0.225;0.951
59:40.2;-0.108;-0.962;-0.257;1.002
59:40.2;-0.065;-0.957;-0.202;0.98
59:40.2;-0.028;-0.931;-0.186;0.95
59:40.2;-0.029;-1.035;-0.201;1.055
59:40.3;-0.056;-1.045;-0.207;1.067
59:40.3;-0.09;-0.971;-0.233;1.003
59:40.3;-0.075;-0.946;-0.227;0.976
59:40.3;-0.038;-1.063;-0.172;1.077
59:40.3;-0.038;-1.063;-0.172;1.077
59:40.3;-0.038;-1.063;-0.172;1.077
59:40.3;-0.039;-0.583;-0.259;0.639
59:40.3;-0.039;-1.188;-0.179;1.202
59:40.3;-0.039;-1.106;-0.148;1.117
59:40.3;-0.136;-0.852;-0.199;0.885
59:40.4;-0.113;-0.892;-0.223;0.926
59:40.4;-0.097;-0.876;-0.2;0.904
59:40.4;-0.08;-0.92;-0.186;0.942
59:40.4;-0.073;-0.923;-0.231;0.954
59:40.4;-0.073;-0.923;-0.231;0.954
59:40.4;-0.073;-0.923;-0.231;0.954
59:40.4;-0.036;-0.948;-0.209;0.971
59:40.4;-0.03;-0.919;-0.177;0.936
59:40.4;-0.054;-0.933;-0.195;0.955
59:40.4;-0.069;-0.959;-0.206;0.983
59:40.5;-0.059;-0.976;-0.2;0.998
59:40.5;-0.053;-0.994;-0.206;1.017
59:40.5;-0.042;-0.974;-0.188;0.993
59:40.5;-0.093;-0.924;-0.182;0.946
59:40.5;-0.093;-0.924;-0.182;0.946
59:40.5;-0.093;-0.924;-0.182;0.946
59:40.5;-0.06;-0.919;-0.194;0.941
59:40.5;-0.048;-0.914;-0.196;0.936
59:40.5;-0.096;-0.929;-0.208;0.957
59:40.5;-0.143;-1.002;-0.193;1.03
59:40.6;-0.161;-1.046;-0.212;1.079
59:40.6;-0.116;-0.954;-0.225;0.987
59:40.6;-0.054;-0.891;-0.242;0.925
59:40.6;0.095;-0.773;-0.221;0.81
59:40.6;0.095;-0.773;-0.221;0.81
59:40.6;0.095;-0.773;-0.221;0.81
59:40.6;-0.033;-1.037;-0.211;1.059
59:40.6;-0.12;-1.153;-0.21;1.178
59:40.6;-0.186;-1.026;-0.22;1.066
59:40.6;-0.138;-0.879;-0.216;0.916
59:40.7;-0.096;-0.897;-0.229;0.931
59:40.7;-0.077;-0.932;-0.227;0.962
59:40.7;-0.129;-0.838;-0.232;0.879
59:40.7;-0.064;-0.913;-0.241;0.946
59:40.7;-0.064;-0.913;-0.241;0.946
59:40.7;-0.064;-0.913;-0.241;0.946
59:40.7;-0.087;-0.907;-0.249;0.945
59:40.7;-0.082;-0.91;-0.286;0.957
59:40.7;-0.086;-1.048;-0.25;1.081
59:40.7;-0.097;-0.942;-0.223;0.973
59:40.8;-0.062;-0.925;-0.225;0.954
59:40.8;-0.08;-0.924;-0.23;0.956
59:40.8;-0.084;-0.948;-0.238;0.981
59:40.8;-0.046;-0.967;-0.193;0.987
59:40.8;-0.046;-0.967;-0.193;0.987
59:40.8;-0.046;-0.967;-0.193;0.987
59:40.8;-0.085;-1.006;-0.19;1.027
59:40.8;-0.157;-0.804;-0.248;0.856
59:40.8;-0.088;-0.896;-0.263;0.938
59:40.8;-0.075;-0.896;-0.257;0.935
59:40.9;-0.099;-0.965;-0.28;1.01
59:40.9;-0.008;-1.077;-0.291;1.116
59:40.9;-0.1;-0.846;-0.23;0.882
59:40.9;-0.07;-0.938;-0.242;0.971
59:40.9;-0.07;-0.938;-0.242;0.971
59:40.9;-0.07;-0.938;-0.242;0.971
59:40.9;-0.078;-0.919;-0.213;0.947
59:40.9;-0.048;-0.971;-0.225;0.998
59:40.9;-0.038;-1.057;-0.229;1.082
59:40.9;-0.071;-0.983;-0.223;1.01
59:41.0;-0.068;-0.929;-0.224;0.958
59:41.0;-0.07;-0.917;-0.23;0.948
59:41.0;-0.064;-0.945;-0.246;0.979
59:41.0;-0.091;-0.934;-0.249;0.971
59:41.0;-0.091;-0.934;-0.249;0.971
59:41.0;-0.091;-0.934;-0.249;0.971
59:41.0;-0.149;-0.971;-0.243;1.012
59:41.0;-0.112;-0.854;-0.232;0.892
59:41.0;-0.059;-0.846;-0.293;0.897
59:41.0;-0.1;-0.92;-0.274;0.965
59:41.1;-0.066;-0.983;-0.236;1.013
59:41.1;-0.082;-0.886;-0.202;0.912
59:41.1;-0.06;-0.925;-0.196;0.947
59:41.1;-0.094;-1.002;-0.227;1.032
59:41.1;-0.094;-1.002;-0.227;1.032
59:41.1;-0.094;-1.002;-0.227;1.032
59:41.1;-0.099;-1.022;-0.215;1.049
59:41.1;-0.08;-0.907;-0.291;0.956
59:41.1;-0.03;-0.891;-0.343;0.955
59:41.1;0.036;-0.937;-0.299;0.984
59:41.1;-0.019;-0.893;-0.236;0.924
59:41.2;-0.05;-0.94;-0.219;0.966
59:41.2;-0.058;-0.9;-0.222;0.929
59:41.2;-0.051;-1.028;-0.263;1.062
59:41.2;-0.051;-1.028;-0.263;1.062
59:41.2;-0.051;-1.028;-0.263;1.062
59:41.2;-0.085;-0.983;-0.231;1.013
59:41.2;-0.135;-0.964;-0.203;0.994
59:41.2;-0.028;-0.883;-0.27;0.924
59:41.2;-0.104;-0.865;-0.254;0.908
59:41.2;-0.117;-0.924;-0.264;0.968
59:41.3;-0.066;-0.97;-0.245;1.003
59:41.3;-0.09;-0.939;-0.224;0.97
59:41.3;-0.187;-1.016;-0.238;1.06
59:41.3;-0.187;-1.016;-0.238;1.06
59:41.3;-0.187;-1.016;-0.238;1.06
59:41.3;-0.165;-0.85;-0.186;0.886
59:41.3;-0.084;-0.852;-0.233;0.887
59:41.3;-0.064;-0.894;-0.275;0.938
59:41.3;-0.049;-0.927;-0.253;0.962
59:41.3;-0.024;-0.914;-0.252;0.948
59:41.4;-0.02;-0.88;-0.256;0.917
59:41.4;-0.055;-0.901;-0.26;0.939
59:41.4;-0.048;-0.997;-0.28;1.037
59:41.4;-0.048;-0.997;-0.28;1.037
59:41.4;-0.048;-0.997;-0.28;1.037
59:41.4;-0.045;-0.968;-0.275;1.007
59:41.4;-0.055;-0.991;-0.266;1.028
59:41.4;-0.06;-0.889;-0.255;0.927
59:41.4;-0.066;-0.872;-0.253;0.91
59:41.4;-0.134;-0.855;-0.259;0.903
59:41.5;-0.09;-0.877;-0.291;0.928
59:41.5;-0.038;-1.017;-0.26;1.05
59:41.5;-0.078;-0.919;-0.24;0.953
59:41.5;-0.078;-0.919;-0.24;0.953
59:41.5;-0.078;-0.919;-0.24;0.953
59:41.5;-0.103;-0.897;-0.246;0.936
59:41.5;-0.063;-0.942;-0.233;0.972
59:41.5;-0.098;-0.928;-0.236;0.963
59:41.5;-0.071;-0.925;-0.236;0.957
59:41.5;-0.056;-0.931;-0.227;0.96
59:41.6;-0.063;-0.889;-0.228;0.92
59:41.6;0.031;-1.138;-0.273;1.171
59:41.6;-0.062;-1.034;-0.219;1.059
59:41.6;-0.062;-1.034;-0.219;1.059
59:41.6;-0.062;-1.034;-0.219;1.059
59:41.6;-0.05;-0.933;-0.24;0.965
59:41.6;-0.035;-0.906;-0.262;0.944
59:41.6;-0.05;-0.888;-0.235;0.92
59:41.6;-0.045;-0.894;-0.229;0.924
59:41.6;-0.008;-1.219;-0.214;1.238
59:41.7;-0.136;-0.642;-0.26;0.706
59:41.7;-0.046;-0.989;-0.258;1.023
59:41.7;-0.087;-0.868;-0.256;0.909
59:41.7;-0.087;-0.868;-0.256;0.909
59:41.7;-0.087;-0.868;-0.256;0.909
59:41.7;-0.058;-0.978;-0.221;1.004
59:41.7;-0.089;-1.039;-0.205;1.063
59:41.7;-0.105;-0.982;-0.225;1.013
59:41.7;-0.057;-0.945;-0.224;0.973
59:41.7;-0.061;-0.859;-0.216;0.888
59:41.8;-0.063;-0.821;-0.231;0.855
59:41.8;-0.059;-1.011;-0.256;1.045
59:41.8;0.007;-1.04;-0.225;1.064
59:41.8;0.007;-1.04;-0.225;1.064
59:41.8;0.007;-1.04;-0.225;1.064
59:41.8;0.021;-1.107;-0.208;1.127
59:41.8;-0.011;-1.04;-0.234;1.066
59:41.8;-0.049;-1.087;-0.193;1.105
59:41.8;-0.064;-1.059;-0.151;1.072
59:41.8;-0.102;-0.964;-0.161;0.983
59:41.9;-0.075;-0.881;-0.193;0.905
59:41.9;-0.059;-0.877;-0.214;0.905
59:41.9;-0.043;-0.821;-0.236;0.855
59:41.9;-0.043;-0.821;-0.236;0.855
59:41.9;-0.043;-0.821;-0.236;0.855
59:41.9;-0.012;-0.904;-0.247;0.937
59:41.9;-0.06;-1.017;-0.208;1.04
59:41.9;-0.069;-0.851;-0.212;0.88
59:41.9;-0.059;-0.895;-0.184;0.916
59:41.9;-0.031;-1.042;-0.203;1.062
59:42.0;-0.077;-1.039;-0.205;1.062
59:42.0;-0.084;-0.992;-0.193;1.014
59:42.0;0.036;-1.088;-0.197;1.106
59:42.0;0.036;-1.088;-0.197;1.106
59:42.0;0.036;-1.088;-0.197;1.106
59:42.0;0.066;-1.096;-0.229;1.122
59:42.0;0.044;-1.068;-0.231;1.094
59:42.0;-0.032;-1.016;-0.231;1.042
59:42.0;-0.067;-0.933;-0.214;0.96
59:42.0;-0.092;-0.859;-0.193;0.885
59:42.1;-0.098;-0.807;-0.19;0.835
59:42.1;-0.092;-0.839;-0.185;0.864
59:42.1;-0.05;-0.941;-0.24;0.972
59:42.1;-0.05;-0.941;-0.24;0.972
